"Folder","*.laz","*.las","*.lda","ept.json","*.copc","*.copc.laz"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114f3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114f4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114g1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114g2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114h1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114h2a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47114h2b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115e1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115e2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115e3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115e4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115f4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115g5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115g6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115g7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115h6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115h7a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47116h4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47115h7b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47116h5a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47116h5b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118g5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h4a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h4b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47118h8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119a8a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119a8b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119b8a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119b8b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119g8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h8a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47119h8b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120a1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120b1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120c1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120c2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120d3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120d2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120e3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120e2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120f2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120g1a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120g1b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_47120g2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114a1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114a2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114a3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114b1a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114b1b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114b2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114b3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114c1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114c2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114c3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114d2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48114d1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115a7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115a8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115c3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115c4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115c5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115d8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116a1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48115e8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116a2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116a3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116a4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116a5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b4a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b4b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b4c","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b4d","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116b8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116c3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116c4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116c5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116c6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116e1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116e4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116f1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116f2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116f3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116f4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116h4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48116h5","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117b1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117b2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117b3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117c2a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117c2b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117c3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117d3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117e3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117f3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117f4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117g7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117g8a","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117g8b","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117h6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48117h7","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118a2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118a4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118a3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118a6","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118a8","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118b2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118b3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118c2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\CRG_2010_ColumbiaRiver_Lidar_UTM10_11\2_DTM\be_48118d2","0","0","0","0","0","0"
